610,709,121,951,716,267,695,266,677,215,665,413,496,598,5,421,661,289,467,328,134,741,5,438,348,393,219,115,329,602,973,331,361,637,527,916,702,401,455,207,287,65,150,367,820,15,457,550,857,574
634.7945673518575,797.6718555727767,121.07023914458512,1119.9082027162162,710.6327141202951,296.90357174965806,630.9839328102904,251.38902391506534,802.3233317824327,293.7162336231295,555.5076932249095,366.29019258931424,540.9594953039433,514.115409759785,3.8931520665910657,420.91329411062856,774.7648725709413,297.5289189704439,472.93444194292914,333.44238557631815,157.7590890489629,707.4981523481202,4.04086400391275,380.49465237868657,282.17568318870644,385.9196059862282,202.18527737538923,110.88935530585123,385.29255975015826,714.6367645712298,1095.492974834176,179.28061633522142,406.0700773852932,718.0902515851845,589.2625708965028,808.4317871712541,887.866281423372,355.82033293981374,300.9058896976757,274.15668411287163,280.9485987558829,64.25984937150682,171.62025262325238,347.4737546466539,609.2367132354117,15.487366508705483,477.4461936859012,533.2543267704083,797.6893153380406,558.9911366951513
500.31626652057395,883.4341289376167,113.21152599609545,900.9983853168033,782.0799510080024,193.93365526078827,794.3290124262218,392.04207812749496,697.6682299034943,242.77740031791566,505.5678858657637,475.90054488996617,491.6818990596144,471.3298330952564,4.735248159296966,454.5629933031146,511.36128850445687,250.37867190324937,561.5300347896393,390.54862441686237,142.5293695975481,489.3778305251726,6.21536513614409,506.4024514718783,374.3747637374034,328.30829884596324,224.4140412282038,111.81708076678056,387.78910916370523,740.0795983072746,1299.1555533213536,246.0576454416298,438.07623450426354,623.6372344784997,581.5084961351627,1004.7118125089215,654.4729694022499,415.89246099180946,517.7973516316715,272.8490561841865,298.0748321876076,66.58327237876283,105.93841883638635,269.95545039839266,630.6210616591394,13.820112698580735,456.92076939342,526.1721693281555,786.7329765282198,736.9007097812662
519.6071697582865,685.7788436463329,136.3682042941153,1146.6722395957324,700.0841459769542,264.5571200189216,589.1044911213133,371.0502792216421,529.3174569726983,162.93864357271542,754.4963191874762,348.29226197312175,421.45234628727763,561.3494169036868,5.765391740494379,324.6119304034976,482.3958569934933,253.81457283765485,408.2677024172377,367.8130050419775,134.87937920516433,976.6907713292086,5.996592577651265,396.7021221218,337.9732912151877,368.60087454669133,206.2261300302563,152.75424871304168,281.69257104105947,540.8413585051255,897.3999537743607,349.13581741000723,335.884820659502,613.9347672805188,466.9951431478364,1068.1555574099907,562.5946051560414,451.2082999664434,374.3895096552284,200.34585326060574,240.53029254599517,49.4952186077883,115.40970136820653,363.9148403671654,543.0425155809128,10.937017986924252,324.11780953687787,631.5278789753195,1091.0714374385143,520.0177427459008
596.8019607166925,785.8118305761158,165.42723329848982,688.9478053508942,678.6808081701296,219.57433856602208,731.8460818203079,312.6816510489675,704.8508058101775,215.97253631235301,636.7187660285817,409.64763704905005,416.9009943896491,650.1120373277334,3.6527617737931823,617.2836224092287,821.6621407735083,275.9232711506346,683.6729056579795,380.64532905793544,133.20731842688267,669.9353689143725,4.71843248278537,389.61394407305903,338.9461617190793,365.6230834751975,252.17971346191655,124.65097914456132,390.39398674986916,825.5399512517254,1049.9264274217492,332.8138897918721,387.1286670202288,426.3502009923038,606.2692419817548,696.7351069108237,833.2210197119425,490.2840123956471,498.18498605001537,196.29140285538594,248.30622924687327,51.001895414901924,132.32868105008077,410.6848662267577,993.1513683974385,15.5026536572381,430.0939819215595,670.2430406540168,603.555873426594,543.8859589369774
400.86945341767,602.4308001886722,130.62772129908817,825.5039101006275,620.8032945831487,198.05427885544032,743.4062536038996,247.00546157087578,927.0382538352742,222.65440278277921,634.1870228115479,384.9774713380049,579.5464460917161,748.4659386009662,3.388033050746391,463.01334667555227,739.0957795676372,318.84683839959234,384.1345496707258,304.913725041359,99.22381426862282,686.1181920582158,4.672521933300101,490.3315464518161,290.4373773936945,407.8187834787704,193.2368878597001,93.79545920510557,311.26610693364887,735.6305507491458,755.0622836834347,288.4000677189092,442.67733668138953,682.0285265841333,621.7183794771422,1181.062578231441,746.32402793657,390.8621361796512,461.70525340280574,201.15902876249555,277.8259914729347,56.61599039483259,174.35924835962183,364.5636392785009,938.0445052395775,13.93907981866678,476.5774019326084,546.1076197923638,608.8159017031535,577.2200883397154
572.466695003431,667.6416422969301,81.8058339785141,875.5272997727034,438.91604042227414,246.8941462780813,513.3556190234846,293.62499421379476,646.6800069490868,273.41395937288166,710.4495824627671,465.1403793405475,518.2784003109355,698.125079251501,4.195559613983338,580.659316570172,1042.351694917354,273.8666349060517,458.7135213784849,309.2495673491867,134.07656680572586,866.8834745039792,3.1074488956369897,396.2161809946494,423.0734170217065,344.1799803224234,204.59647945197116,111.85833339510737,370.73699376760743,700.524949166944,1037.2712662678207,389.31166343488604,302.2403667029508,643.2790653628649,377.0960886808192,1172.0094339869283,533.0281362125686,323.9495190882005,327.99051878042553,165.08307870361563,307.50175823329585,85.62052053952208,127.6034529801286,464.90641525523233,670.5111020334257,16.25111334861494,553.5450341293887,594.8515504701166,677.8069883505667,810.0128076696162
566.2310170390213,774.5270476690529,98.54351853923283,810.0489737074215,741.477876934065,284.72596097929346,557.1764085049767,219.40009147881022,706.9364673238033,244.09488947348828,426.69983520184445,407.4218540318,597.6632511652758,599.9946393354063,5.03454079173692,447.20750897843004,777.2754046409519,211.81113397478174,578.1363184331407,375.25927734660394,125.44290582635175,758.3413598835398,5.372590717864578,510.22904071445294,358.8809524032217,428.2118404711108,158.2176826003644,106.17621511316534,338.01279856941267,569.566632075069,900.2727767641404,349.0956087783215,411.265877573034,719.5950431788021,471.48570883842103,1076.400175977193,790.5450596049452,436.1888093316386,411.0097110399298,271.332748832828,285.24156499056727,59.91526690968547,177.78921471299304,370.307297590376,589.892990963028,16.716555959512064,418.09784403911806,672.406941536477,917.7522547991829,580.8958097446798
596.8710851291952,824.6273064246843,177.23635458033317,852.1221099387475,678.6339670588526,274.9974641812385,505.1185023065771,262.46277904381316,602.4811901836854,115.48574368233581,525.5672543418814,358.5952291178305,466.95682586071985,557.7234654490115,5.512729476973246,347.53832464256,593.0435494541837,339.44972955592203,660.6419533002695,286.1809948812698,92.0116681706794,702.5866858079766,6.098767485927167,492.89132511266115,390.919284864002,423.61645799396956,257.545229393622,160.38508786049348,373.6778076498723,653.2443182852699,840.3762604545702,304.0571558751973,284.7072606870076,768.2957851579795,572.1498893947524,932.0075631339769,804.0638225139522,379.9614001651496,521.1517814443654,199.45637747105317,306.36880740374284,71.53003371764382,127.58211365379319,239.98702308106385,887.8211273371512,17.74166271179425,352.6393762873353,752.1375328265583,381.32498201574197,686.7071753904017
666.0371879687114,541.7561956417711,121.72298804464961,1044.2958523473867,737.9369680896716,273.6602739411187,865.1953251083297,283.7397528021919,447.4675323713627,206.670847431222,594.1897534147374,518.3736563607091,534.9542643757071,627.0120207928562,4.850439676912924,474.66012109868177,546.7382095068225,326.8516609247808,592.4267088397614,331.86988329274436,166.87659783551024,795.5659339134312,4.965122028190533,570.8389576737668,290.9229239626856,456.0732541098895,235.38543074380564,122.03344906821144,288.3873517881514,828.8235976331462,727.9663113557384,316.2253072263523,317.53346931290065,788.9383290358705,730.8137730532401,1064.1080437566004,585.6714637286041,213.525562607435,299.80510474626993,178.08470302617096,272.2021541139231,84.5626809233935,96.68838475269942,315.0167301391441,978.5439287711333,15.234039028463462,258.2120545960612,632.1232939053679,927.7418981988511,809.1300033519191
